showid,name,season,release_year,episode_count,synopsis
80185178,Girls Incarcerated,Season 2,2019,8,"A year after Madison Juvenile closed, a new group of girls at LaPorte Juvenile Correctional Facility navigate the challenges of teen life behind bars."
81396409,Titletown High,Season 1,2021,8,"In a Georgia town where football rules and winning is paramount, a high school team tackles romance, rivalries and real life while vying for a title."
81090012,Holiday Home Makeover with Mr. Christmas,Season 1,2020,4,"Interior designer Benjamin “Mr. Christmas” Bradley works with a trusty team of ""elves” to help families transform their homes for the holidays."
81019775,The Liberator,Season 1,2020,4,"A diverse, deeply brave crew of ragtag soldiers become some of the most heroic fighters of the European invasion in World War II. Based on true events."
80209609,Living Undocumented,Season 1,2019,6,Eight undocumented families' fates roller-coast as the United States' immigration policies are transformed.
80063867,The Family,Season 1,2019,5,"Investigative journalists expose The Fellowship, a Christian fundamentalist organization quietly operating in the corridors of power in Washington, D.C."
81031737,Connected,Season 1,2020,6,"Science journalist Latif Nasser investigates the surprising and intricate ways in which we are connected to each other, the world and the universe."
81701039,Chhota Bheem Rangda ka Mayajaal,Season 1,2023,3,"Sensing danger, the Prithvi Chakra causes the island of Bali to sink. Now Bheem, Chutki and friends must try to save its people and stop the evil Rangda."
81701044,Chhota Bheem Damyan,Season 1,2023,3,Bheem and his friends must travel to Sagarpur to protect the Jal Chakra from Damyaan and help King Mahasagar — but danger lurks at every turn.
80198306,Losers,Season 1,2019,8,"In a ""winning is everything"" society, how do we handle failure? This series profiles athletes who have turned the agony of defeat into human triumph."
81511883,The Influencer,Season 1,2024,44,"After a social media stunt goes wrong, an influencer is forced to rebuild her reputation while navigating a cutthroat online scene."
81183493,Taj Mahal 1989,Season 1,2020,7,"In and around Lucknow University in 1989, couples of varying ages explore the politics of love through marriage, budding romances and friendships."
80222951,Leila,Season 1,2019,6,"In a near-future world where an oppressive regime segregates society, one woman skirts the system to search for the daughter taken from her years ago."
81229406,Class,Season 1,2023,8,Three students from a poor neighborhood join an exclusive high school for Delhi elite where dark secrets and rumors ultimately lead to murder.
81054417,Spirit Riding Free: Riding Academy,Part 1,2020,7,A new chapter begins for Lucky and her friends as they leave Miradero behind to live and learn at the prestigious Palomino Bluffs Riding Academy.
81054417,Spirit Riding Free: Riding Academy,Part 2,2020,9,"The PALs return to the Palomino Bluffs Riding Academy, where a new term brings big mysteries, fresh friendships and a chance to save the school!"
81094271,Spirit Riding Free: Pony Tales,Collection 1,2019,6,"The fun continues for Lucky and her friends with more adventure than ever before. Wherever they go, it's quite a ride -- and you get to come along!"
81094271,Spirit Riding Free: Pony Tales,Collection 2,2019,4,"The fun continues for Lucky and her friends with more adventure than ever before. Wherever they go, it's quite a ride -- and you get to come along!"
81700960,LEGO® Friends The Next Chapter,Season 1,2023,11,School's back! The lovable students of Heartlake High face a year of fun adventures and exciting challenges that bring them closer together.
81014405,Say I Do,Season 1,2020,8,"In this reality show, couples overcome obstacles to celebrate their love in surprise dream weddings designed by three experts in less than a week."
80091245,White Rabbit Project,Season 1,2016,10,"Kari Byron, Tory Belleci and Grant Imahara rank history's greatest inventions, heists and more in this series from the producers of ""MythBusters."""
80063599,True and the Rainbow Kingdom,The Rainbow Kingdom,2017,10,"When something's wrong in the Rainbow Kingdom, bighearted guardian True and her best friend, Bartleby, are there to grant wishes and save the day."
80063599,True and the Rainbow Kingdom,Mushroom Town,2019,4,"Do-gooding True can solve any problem, from a runaway boaty-float to a sideways sleepover -- and a sticky mess at her very own birthday party!"
80063599,True and the Rainbow Kingdom,Wild Wild Yetis,2019,5,True uses wishes to solve problems for her sweet and furry Yeti friends while learning about their habits and traditions.
80243582,True: Magical Friends,Season 1,2018,5,The power of friendship can solve any problem -- and the Rainbow Kingdom's got plenty to go around. Cue Bartleby and True for the rescue!
80243473,True: Wonderful Wishes,Season 1,2018,5,Do-gooding True and Bartleby will go anywhere to make wishes come true -- from the bottom of the Living Sea to the tip of Mount Tippy Tippy Top!
81074666,Ridley Jones,Season 1,2021,6,Bold and curious kid Ridley and her friends protect the museum’s treasures and keep its magical secret safe: Everything comes alive at night!
81074666,Ridley Jones,Season 2,2021,5,"The museum magic continues for brave kid Ridley and her courageous crew with new friends, more risky missions and Ridley's quest for her Compass Eye!"
81074666,Ridley Jones,Season 3,2022,4,"Outer space adventures, treasure hunting and new friends keep Ridley and crew busy as they protect the museum from magical mishaps — and Mr. Peabody."
81074666,Ridley Jones,Season 4,2022,5,"Escape rooms, termites and... g-g-ghosts? There's never a dull moment at the museum when Ridley and her friends are saving the day!"
81074666,Ridley Jones,Season 5,2023,15,"New powers, new tools, new adventures! Ridley and the Eyes are doing more than ever before on their mission to keep the museum and its secrets safe."
80050007,The Mr. Peabody and Sherman Show,Season 1,2015,13,"Mr. Peabody and Sherman are hosting an exciting, new late-night comedy show, complete with time travel, musical guests and outrageous neighbors."
80050007,The Mr. Peabody and Sherman Show,Season 2,2016,13,"Peabody and Sherman's time-traveling adventures take them from the Old West to spooky Easter Island, stinky 16th-century England and more."
80050007,The Mr. Peabody and Sherman Show,Season 3,2016,13,"Peabody and Sherman add big names to their ever-growing roster of guests, from Ada Lovelace and Frédéric Bartholdi to John Muir and Johnny Appleseed."
80050007,The Mr. Peabody and Sherman Show,Season 4,2017,13,"Peabody and Sherman must defeat an evil cyborg and fix the course of history. Zaniness continues at the penthouse, and our heroes switch bodies!"
80043576,AJIN: Demi-Human,Season 1,2016,13,"High school student Kei is exposed as an immortal Ajin and finds the government after him. Sato, another Ajin, offers help, but at an inhuman price."
80043576,AJIN: Demi-Human,Season 2,2016,13,"Sato will stop at nothing in his bloodthirsty quest for world domination. To stop him, Kei and Ko will have to make some hard choices."
81095103,Kabaneri of the Iron Fortress: The Battle of Unato,Season 1,2019,3,"Ikoma and the Iron Fortress take their fight to the battlegrounds of Unato, joining the alliance to reclaim the region from the kabane horde."
80244340,Kid Cosmic,Season 1,2021,10,A boy's superhero dreams come true when he finds five powerful cosmic stones. But saving the day is harder than he imagined — and he can't do it alone.
80244340,Kid Cosmic,Season 2,2021,8,Jo learns what it means to be a true leader as the Local Heroes embark on a space adventure to find the remaining Stones of Power and save the galaxy.
80244340,Kid Cosmic,Season 3,2022,6,Kid's superhero dreams come true as the Local Heroes become Earth's greatest champions. But is something amiss with this ridiculously awesome adventure?
81153133,Tour de France: Unchained,Season 1,2023,8,"Through tears and triumph, this series follows several cycling teams as they compete in the 2022 installment of the world's most grueling bike race."
81368109,Alma Matters,Season 1,2021,3,"Alumni of India’s elite academic institutes share the harsh realities, pleasant surprises and transformative journeys of their college experiences."
81617079,The Romantics,Season 1,2023,4,"Featuring archival footage and in-depth celebrity interviews, this docuseries celebrates the life and legacy of Bollywood filmmaking titan Yash Chopra."
81374470,The Great Robbery of Brazil's Central Bank,Season 1,2022,3,"In 2005, thieves tunnel into a Fortaleza, Brazil, bank vault and steal over 160 million reais. This docuseries explores that spectacular, historic heist."
81032570,This Is a Robbery: The World's Biggest Art Heist,Season 1,2021,4,"In 1990, two men dressed as cops con their way into a Boston museum and steal a fortune in art. Take a deep dive into this daring and notorious crime."
